,code,name
623,00667,瀚宇博德
624,00668,东银国际控股
625,00669,创科实业
626,00670,中国东方航空股份
627,00672,众安房产
628,00673,中国卫生控股
629,00674,文化地标投资
630,00675,坚宝国际
631,00676,创信国际
632,00677,金源米业
633,00678,云顶香港
634,00679,亚洲联网科技
635,00680,南海控股
636,00681,中民控股
637,00682,超大现代
638,00683,嘉里建设
639,00684,亚伦国际
640,00685,世界华文媒体
641,00686,联合光伏
642,00687,香港国际建投
643,00688,中国海外发展
644,00689,长盈集团(控股)
645,00690,联康生物科技集团
646,00691,山水水泥
647,00692,中国家居
648,00693,陈唱国际
649,00694,北京首都机场股份
650,00695,东吴水泥
651,00696,中国民航信息网络
652,00697,SHOUGANGINT'L
653,00698,通达集团
654,00699,神州租车
655,00700,腾讯控股
656,00701,CNTGROUP
657,00702,中国油气控股
658,00703,FUTUREBRIGHT
659,00704,和嘉资源
660,00705,鼎和矿业
661,00706,美丽中国控股
662,00707,协盛协丰
663,00708,恒大健康
664,00709,佐丹奴国际
665,00710,精电
666,00711,中国城建集团股份
667,00712,卡姆丹克太阳能
668,00713,世界(集团)
669,00715,中泛控股
670,00716,胜狮货柜
671,00717,英皇证券
672,00718,太和控股
673,00719,山东新华制药股份
674,00720,意达利控股
675,00721,中国金融国际
676,00722,联合医务
677,00723,永保林业
678,00724,瑞鑫国际集团
679,00725,恒都集团
680,00726,中民筑友科技
681,00727,皇冠环球集团
682,00728,中国电信
683,00729,五龙电动车
684,00730,SHOUGANGGRAND
685,00731,森信纸业集团
686,00732,信利国际
687,00733,合富辉煌
688,00735,中国电力新能源
689,00736,中国置业投资
690,00737,合和公路基建
691,00738,莱尔斯丹
692,00739,浙江玻璃
693,00743,亚洲水泥(中国)
694,00745,中国国家文化产业
695,00746,理文化工
696,00747,沈阳公用发展股份
697,00749,衣念时装
698,00750,兴业太阳能
699,00751,创维数码
700,00752,PICOFAREAST
701,00753,中国国航
702,00754,合生创展集团
703,00755,上海证大
704,00756,天溢森美
705,00757,阳光能源
706,00758,JUNEFIELDGROUP
707,00759,CECINT'LHOLD
708,00760,新天地产集团
709,00761,百营环球资源
710,00762,中国联通
711,00763,中兴通讯
712,00764,永恒策略
713,00765,PERFECTECHINTL
714,00766,中盈集团控股
715,00767,PACIFICPLYWOOD
716,00768,开明投资
717,00769,中国稀土
718,00770,SHANGHAIGROWTH
719,00771,自动系统
720,00773,中国金属再生资源
721,00775,长江生命科技
722,00776,捷丰家居
723,00777,网龙
724,00778,置富产业信托
725,00787,利标品牌
726,00789,雅天妮
727,00794,锦胜集团(控股)
728,00798,光谷联合
729,00799,IGG
730,00800,A8新媒体
731,00801,金卫医疗
732,00802,宏霸数码
733,00803,昌兴国际
734,00805,GLENCORE-S
735,00806,惠理集团
736,00808,泓富产业信托
737,00809,大成生化科技
738,00810,中国互联网投资
739,00811,新华文轩
740,00812,西证国际证券
741,00813,世茂房地产
742,00814,北京京客隆
743,00815,中国白银集团
744,00816,华电福新
745,00817,中国金茂
746,00818,高阳科技
747,00819,天能动力
