,code,name
1271,601228,广州港
1272,601229,上海银行
1273,601231,环旭电子
1274,601233,桐昆股份
1275,601238,广汽集团
1276,601258,庞大集团
1277,601268,*ST二重
1278,601288,农业银行
1279,601298,青岛港
1280,601299,中国北车
1281,601311,骆驼股份
1282,601313,江南嘉捷
1283,601318,中国平安
1284,601319,中国人保
1285,601326,秦港股份
1286,601328,交通银行
1287,601330,绿色动力
1288,601333,广深铁路
1289,601336,新华保险
1290,601339,百隆东方
1291,601360,三六零
1292,601366,利群股份
1293,601368,绿城水务
1294,601369,陕鼓动力
1295,601375,中原证券
1296,601377,兴业证券
1297,601388,怡球资源
1298,601390,中国中铁
1299,601398,工商银行
1300,601500,通用股份
1301,601515,东风股份
1302,601518,吉林高速
1303,601519,大智慧
1304,601555,东吴证券
1305,601558,ST锐电
1306,601566,九牧王
1307,601567,三星医疗
1308,601577,长沙银行
1309,601579,会稽山
1310,601588,北辰实业
1311,601595,上海电影
1312,601598,中国外运
1313,601599,鹿港文化
1314,601600,中国铝业
1315,601601,中国太保
1316,601606,长城军工
1317,601607,上海医药
1318,601608,中信重工
1319,601611,中国核建
1320,601615,明阳智能
1321,601616,广电电气
1322,601618,中国中冶
1323,601619,嘉泽新能
1324,601628,中国人寿
1325,601633,长城汽车
1326,601636,旗滨集团
1327,601666,平煤股份
1328,601668,中国建筑
1329,601669,中国电建
1330,601677,明泰铝业
1331,601678,滨化股份
1332,601688,华泰证券
1333,601689,拓普集团
1334,601699,潞安环能
1335,601700,风范股份
1336,601717,郑煤机
1337,601718,际华集团
1338,601727,上海电气
1339,601766,中国南车
1340,601777,力帆股份
1341,601788,光大证券
1342,601789,宁波建工
1343,601798,*ST蓝科
1344,601799,星宇股份
1345,601800,中国交建
1346,601801,皖新传媒
1347,601808,中海油服
1348,601811,新华文轩
1349,601818,光大银行
1350,601828,美凯龙
1351,601838,成都银行
1352,601857,中国石油
1353,601858,中国科传
1354,601860,紫金银行
1355,601865,福莱特
1356,601866,中远海发
1357,601869,长飞光纤
1358,601872,招商轮船
1359,601877,正泰电器
1360,601878,浙商证券
1361,601880,大连港
1362,601881,中国银河
1363,601882,海天精工
1364,601886,江河集团
1365,601888,中国国旅
1366,601890,亚星锚链
1367,601898,中煤能源
1368,601899,紫金矿业
1369,601900,南方传媒
1370,601901,方正证券
1371,601908,京运通
1372,601918,新集能源
1373,601919,中远海控
1374,601928,凤凰传媒
1375,601929,吉视传媒
1376,601933,永辉超市
1377,601939,建设银行
1378,601949,中国出版
1379,601952,苏垦农发
1380,601958,金钼股份
1381,601965,中国汽研
1382,601966,玲珑轮胎
1383,601968,宝钢包装
1384,601969,海南矿业
1385,601975,ST长油
1386,601985,中国核电
1387,601988,中国银行
1388,601989,中国重工
1389,601990,南京证券
1390,601991,大唐发电
1391,601992,金隅集团
1392,601996,丰林集团
1393,601997,贵阳银行
1394,601998,中信银行
1395,601999,出版传媒
1396,603000,人民网
1397,603001,奥康国际
1398,603002,宏昌电子
1399,603003,龙宇燃油
1400,603005,晶方科技
1401,603006,联明股份
1402,603007,花王股份
1403,603008,喜临门
1404,603009,北特科技
1405,603010,万盛股份
1406,603011,合锻智能
1407,603012,创力集团
1408,603013,亚普股份
1409,603015,弘讯科技
1410,603016,新宏泰
1411,603017,中衡设计
1412,603018,中设集团
1413,603019,中科曙光
1414,603020,爱普股份
1415,603021,山东华鹏
1416,603022,新通联
1417,603023,威帝股份
1418,603025,大豪科技
1419,603026,石大胜华
1420,603027,千禾味业
1421,603028,赛福天
1422,603029,天鹅股份
1423,603030,全筑股份
1424,603031,安德利
1425,603032,德新交运
1426,603033,三维股份
1427,603035,常熟汽饰
1428,603036,如通股份
1429,603037,凯众股份
1430,603038,华立股份
1431,603039,泛微网络
1432,603040,新坐标
1433,603041,美思德
1434,603042,华脉科技
1435,603043,广州酒家
1436,603045,福达合金
1437,603050,科林电气
1438,603055,台华新材
1439,603056,德邦股份
1440,603058,永吉股份
1441,603059,倍加洁
1442,603060,国检集团
1443,603063,禾望电气
1444,603066,音飞储存
1445,603067,振华股份
1446,603069,海汽集团
1447,603076,乐惠国际
1448,603077,和邦生物
1449,603078,江化微
1450,603079,圣达生物
1451,603080,新疆火炬
1452,603081,大丰实业
1453,603083,剑桥科技
1454,603085,天成自控
1455,603086,先达股份
1456,603088,宁波精达
1457,603089,正裕工业
1458,603090,宏盛股份
1459,603096,新经典
1460,603098,森特股份
1461,603099,长白山
1462,603100,川仪股份
1463,603101,汇嘉时代
1464,603103,横店影视
1465,603105,芯能科技
1466,603106,恒银金融
1467,603108,润达医疗
1468,603110,东方材料
1469,603111,康尼机电
1470,603113,金能科技
1471,603116,红蜻蜓
1472,603117,万林物流
1473,603118,共进股份
1474,603121,华培动力
1475,603123,翠微股份
1476,603126,中材节能
1477,603127,昭衍新药
1478,603128,华贸物流
1479,603129,春风动力
1480,603131,上海沪工
1481,603133,碳元科技
1482,603136,天目湖
1483,603138,海量数据
1484,603139,康惠制药
1485,603156,养元饮品
1486,603157,拉夏贝尔
1487,603158,腾龙股份
1488,603159,上海亚虹
1489,603160,汇顶科技
1490,603161,科华控股
1491,603165,荣晟环保
1492,603166,福达股份
1493,603167,渤海轮渡
1494,603168,莎普爱思
1495,603169,兰石重装
1496,603177,德创环保
1497,603178,圣龙股份
1498,603179,新泉股份
1499,603180,金牌厨柜
1500,603181,皇马科技
1501,603183,建研院
1502,603185,上机数控
1503,603186,华正新材
1504,603187,海容冷链
1505,603188,亚邦股份
1506,603189,网达软件
1507,603192,汇得科技
1508,603196,日播时尚
1509,603197,保隆科技
1510,603198,迎驾贡酒
1511,603199,九华旅游
1512,603200,上海洗霸
1513,603203,快克股份
1514,603208,江山欧派
1515,603214,爱婴室
1516,603218,日月股份
1517,603220,贝通信
1518,603222,济民制药
1519,603223,恒通股份
1520,603225,新凤鸣
1521,603226,菲林格尔
1522,603227,雪峰科技
1523,603228,景旺电子
1524,603229,奥翔药业
1525,603232,格尔软件
1526,603233,大参林
1527,603238,诺邦股份
1528,603239,浙江仙通
1529,603258,电魂网络
1530,603259,药明康德
1531,603260,合盛硅业
1532,603266,天龙股份
1533,603268,松发股份
1534,603269,海鸥股份
1535,603277,银都股份
1536,603278,大业股份
1537,603283,赛腾股份
1538,603286,日盈电子
1539,603288,海天味业
1540,603289,泰瑞机器
1541,603297,永新光学
1542,603298,杭叉集团
1543,603299,井神股份
1544,603300,华铁科技
1545,603301,振德医疗
1546,603302,鑫广绿环
1547,603303,得邦照明
1548,603305,旭升股份
1549,603306,华懋科技
1550,603308,应流股份
1551,603309,维力医疗
1552,603311,金海环境
1553,603313,梦百合
1554,603315,福鞍股份
1555,603316,诚邦股份
1556,603318,派思股份
1557,603319,湘油泵
1558,603320,迪贝电气
1559,603321,梅轮电梯
1560,603322,超讯通信
1561,603323,吴江银行
1562,603326,我乐家居
1563,603328,依顿电子
1564,603329,上海雅仕
1565,603330,上海天洋
1566,603331,百达精工
1567,603332,苏州龙杰
1568,603333,尚纬股份
1569,603335,迪生力
1570,603336,宏辉果蔬
1571,603337,杰克股份
1572,603338,浙江鼎力
1573,603339,四方科技
1574,603345,安井食品
1575,603348,文灿股份
1576,603351,威尔药业
1577,603355,莱克电气
1578,603356,华菱精工
1579,603357,设计总院
1580,603358,华达科技
1581,603359,东珠生态
1582,603360,百傲化学
1583,603363,傲农生物
1584,603365,水星家纺
1585,603366,日出东方
1586,603367,辰欣药业
1587,603368,柳药股份
1588,603369,今世缘
1589,603377,东方时尚
1590,603378,亚士创能
1591,603380,易德龙
1592,603383,顶点软件
1593,603385,惠达卫浴
1594,603386,广东骏亚
1595,603387,基蛋生物
1596,603388,元成股份
1597,603389,亚振家居
1598,603393,新天然气
1599,603396,金辰股份
1600,603398,邦宝益智
1601,603399,吉翔股份
1602,603416,信捷电气
1603,603421,鼎信通讯
1604,603429,集友股份
1605,603444,吉比特
1606,603456,九洲药业
1607,603458,勘设股份
1608,603466,风语筑
1609,603477,振静股份
1610,603486,科沃斯
1611,603488,展鹏科技
1612,603496,恒为科技
1613,603499,翔港科技
1614,603500,祥和实业
1615,603501,韦尔股份
1616,603505,金石资源
1617,603506,南都物业
1618,603507,振江股份
1619,603508,思维列控
1620,603515,欧普照明
1621,603516,淳中科技
1622,603517,绝味食品
1623,603518,维格娜丝
1624,603519,立霸股份
1625,603520,司太立
1626,603527,众源新材
1627,603528,多伦科技
1628,603533,掌阅科技
1629,603535,嘉诚国际
1630,603536,惠发股份
1631,603538,美诺华
1632,603555,贵人鸟
1633,603556,海兴电力
1634,603557,起步股份
1635,603558,健盛集团
1636,603559,中通国脉
1637,603566,普莱柯
1638,603567,珍宝岛
1639,603568,伟明环保
1640,603569,长久物流
1641,603577,汇金通
1642,603578,三星新材
1643,603579,荣泰健康
1644,603580,艾艾精工
1645,603583,捷昌驱动
1646,603585,苏利股份
1647,603586,金麒麟
1648,603587,地素时尚
1649,603588,高能环境
1650,603589,口子窖
1651,603590,康辰药业
1652,603595,东尼电子
1653,603596,伯特利
1654,603598,引力传媒
1655,603599,广信股份
1656,603600,永艺股份
1657,603601,再升科技
1658,603602,纵横通信
1659,603603,博天环境
1660,603605,珀莱雅
1661,603606,东方电缆
1662,603607,京华激光
1663,603608,天创时尚
1664,603609,禾丰牧业
1665,603611,诺力股份
1666,603612,索通发展
1667,603615,茶花股份
1668,603616,韩建河山
1669,603617,君禾股份
1670,603618,杭电股份
1671,603619,中曼石油
1672,603626,科森科技
1673,603628,清源股份
1674,603629,利通电子
1675,603630,拉芳家化
1676,603633,徕木股份
1677,603636,南威软件
1678,603637,镇海股份
1679,603638,艾迪精密
1680,603639,海利尔
1681,603648,畅联股份
1682,603650,彤程新材
1683,603655,朗博科技
1684,603656,泰禾光电
1685,603657,春光科技
1686,603658,安图生物
1687,603659,璞泰来
1688,603660,苏州科达
1689,603661,恒林股份
1690,603663,三祥新材
1691,603665,康隆达
1692,603666,亿嘉和
1693,603667,五洲新春
1694,603668,天马科技
1695,603669,灵康药业
1696,603676,卫信康
1697,603677,奇精机械
1698,603678,火炬电子
1699,603679,华体科技
1700,603680,今创集团
1701,603683,晶华新材
1702,603685,晨丰科技
1703,603686,龙马环卫
1704,603688,石英股份
1705,603689,皖天然气
1706,603690,至纯科技
1707,603693,江苏新能
1708,603696,安记食品
1709,603698,航天工程
1710,603699,纽威股份
1711,603700,宁波水表
1712,603701,德宏股份
1713,603703,盛洋科技
1714,603706,东方环宇
1715,603707,健友股份
1716,603708,家家悦
1717,603709,中源家居
1718,603711,香飘飘
1719,603712,七一二
1720,603713,密尔克卫
1721,603716,塞力斯
1722,603717,天域生态
1723,603718,海利生物
1724,603721,中广天择
1725,603722,阿科力
1726,603725,天安新材
1727,603726,朗迪集团
1728,603727,博迈科
1729,603728,鸣志电器
1730,603729,龙韵股份
1731,603730,岱美股份
1732,603733,仙鹤股份
1733,603737,三棵树
1734,603738,泰晶科技
1735,603739,蔚蓝生物
1736,603757,大元泵业
1737,603758,秦安股份
1738,603766,隆鑫通用
1739,603767,中马传动
1740,603768,常青股份
1741,603773,沃格光电
1742,603776,永安行
1743,603777,来伊份
1744,603778,乾景园林
1745,603779,威龙股份
1746,603787,新日股份
1747,603788,宁波高发
1748,603789,星光农机
1749,603790,雅运股份
1750,603797,联泰环保
1751,603798,康普顿
1752,603799,华友钴业
1753,603800,道森股份
1754,603801,志邦家居
1755,603803,瑞斯康达
1756,603806,福斯特
1757,603808,歌力思
1758,603809,豪能股份
1759,603810,丰山集团
1760,603811,诚意药业
1761,603813,原尚股份
1762,603816,顾家家居
1763,603817,海峡环保
1764,603818,曲美家居
1765,603819,神力股份
1766,603822,嘉澳环保
1767,603823,百合花
1768,603825,华扬联众
1769,603826,坤彩科技
1770,603828,柯利达
1771,603829,洛凯股份
1772,603833,欧派家居
1773,603838,四通股份
1774,603839,安正时尚
1775,603843,正平股份
1776,603848,好太太
1777,603855,华荣股份
1778,603856,东宏股份
1779,603858,步长制药
1780,603859,能科股份
1781,603860,中公高科
1782,603861,白云电器
1783,603866,桃李面包
1784,603868,飞科电器
1785,603869,新智认知
1786,603871,嘉友国际
1787,603876,鼎胜新材
1788,603877,太平鸟
1789,603878,武进不锈
1790,603879,永悦科技
1791,603880,南卫股份
1792,603881,数据港
1793,603882,金域医学
1794,603883,老百姓
1795,603885,吉祥航空
1796,603886,元祖股份
1797,603887,城地股份
1798,603888,新华网
1799,603889,新澳股份
1800,603890,春秋电子
1801,603895,天永智能
1802,603896,寿仙谷
1803,603897,长城科技
1804,603898,好莱客
1805,603899,晨光文具
1806,603900,莱绅通灵
1807,603901,永创智能
1808,603903,中持股份
1809,603906,龙蟠科技
1810,603908,牧高笛
1811,603909,合诚股份
1812,603912,佳力图
1813,603916,苏博特
1814,603917,合力科技
1815,603918,金桥信息
1816,603919,金徽酒
1817,603920,世运电路
1818,603922,金鸿顺
1819,603926,铁流股份
1820,603928,兴业股份
1821,603929,亚翔集成
1822,603933,睿能科技
1823,603936,博敏电子
1824,603937,丽岛新材
1825,603938,三孚股份
1826,603939,益丰药房
1827,603955,大千生态
1828,603956,威派格
1829,603958,哈森股份
1830,603959,百利科技
1831,603960,克来机电
1832,603963,大理药业
1833,603966,法兰泰克
1834,603968,醋化股份
1835,603969,银龙股份
1836,603970,中农立华
1837,603976,正川股份
1838,603977,国泰集团
1839,603978,深圳新星
1840,603979,金诚信
1841,603980,吉华集团
1842,603985,恒润股份
1843,603986,兆易创新
1844,603987,康德莱
1845,603988,中电电机
1846,603989,艾华集团
1847,603990,麦迪科技
1848,603991,至正股份
1849,603993,洛阳钼业
1850,603996,中新科技
1851,603997,继峰股份
1852,603998,方盛制药
1853,603999,读者传媒
1854,900901,云赛B股
1855,900902,市北B股
1856,900903,大众B股
1857,900904,神奇B股
1858,900905,老凤祥B
1859,900906,*ST毅达B
1860,900907,鹏起B股
1861,900908,氯碱B股
1862,900909,华谊B股
1863,900910,海立B股
1864,900911,金桥B股
1865,900912,外高B股
1866,900913,国新B股
1867,900914,锦投B股
1868,900915,中路B股
1869,900916,凤凰B股
1870,900917,海欣B股
1871,900918,耀皮B股
1872,900919,绿庭B股
1873,900920,上柴B股
1874,900921,丹科B股
1875,900922,三毛B股
1876,900923,百联B股
1877,900924,上工B股
1878,900925,机电B股
1879,900926,宝信B
1880,900927,物贸B股
1881,900928,临港B股
1882,900929,锦旅B股
1883,900930,*ST沪普B
1884,900931,PT水仙B
1885,900932,陆家B股
1886,900933,华新B股
1887,900934,锦江B股
1888,900935,阳晨B股
1889,900936,鄂资B股
1890,900937,华电B股
1891,900938,海科B
1892,900939,汇丽B
1893,900940,大名城B
1894,900941,东信B股
1895,900942,黄山B股
1896,900943,开开B股
1897,900945,海控B股
1898,900946,天雁B股
1899,900947,振华B股
1900,900948,伊泰B股
1901,900949,东电B股
1902,900950,新城B股
1903,900951,ST大化B
1904,900952,锦港B股
1905,900953,凯马B
1906,900955,海创B股
1907,900956,东贝B股
1908,900957,凌云B股
